Año,id Num,ESTU_DEPTO_PRESENTACION,Puntaje,Frec Biologia,Frec Matematicas,Frec Fisica,Frec Lenguaje
2006,81,ARAUCA,14,,8,,
2006,81,ARAUCA,15,,,,
2006,81,ARAUCA,16,,,5,
2006,81,ARAUCA,17,,,,
2006,81,ARAUCA,18,,,,2
2006,81,ARAUCA,19,,,,
2006,81,ARAUCA,20,1,,,
2006,81,ARAUCA,21,,,,
2006,81,ARAUCA,22,,,,
2006,81,ARAUCA,23,,,,
2006,81,ARAUCA,24,,34,,
2006,81,ARAUCA,25,,,,
2006,81,ARAUCA,26,,,35,7
2006,81,ARAUCA,27,,,,
2006,81,ARAUCA,28,24,,,
2006,81,ARAUCA,29,,,,
2006,81,ARAUCA,30,,96,,
2006,81,ARAUCA,31,,,,27
2006,81,ARAUCA,32,51,,88,
2006,81,ARAUCA,33,,,,
2006,81,ARAUCA,34,,,,62
2006,81,ARAUCA,35,,202,,
2006,81,ARAUCA,36,105,,177,
2006,81,ARAUCA,37,,,,121
2006,81,ARAUCA,38,,,,
2006,81,ARAUCA,39,171,298,,
2006,81,ARAUCA,40,,,295,183
2006,81,ARAUCA,41,229,,,
2006,81,ARAUCA,42,,314,,
2006,81,ARAUCA,43,,,338,233
2006,81,ARAUCA,44,280,,,
2006,81,ARAUCA,45,,313,,294
2006,81,ARAUCA,46,246,,358,
2006,81,ARAUCA,47,,,,275
2006,81,ARAUCA,48,240,265,,
2006,81,ARAUCA,49,,,309,246
2006,81,ARAUCA,50,219,221,,
2006,81,ARAUCA,51,147,,212,211
2006,81,ARAUCA,52,,,,
2006,81,ARAUCA,53,125,132,128,153
2006,81,ARAUCA,54,,,,
2006,81,ARAUCA,55,83,79,,111
2006,81,ARAUCA,56,,,75,
2006,81,ARAUCA,57,55,,,68
2006,81,ARAUCA,58,,61,39,
2006,81,ARAUCA,59,44,,,43
2006,81,ARAUCA,60,,37,,
2006,81,ARAUCA,61,26,,20,29
2006,81,ARAUCA,62,,17,,
2006,81,ARAUCA,63,22,,9,17
2006,81,ARAUCA,64,,,,
2006,81,ARAUCA,65,11,5,2,6
2006,81,ARAUCA,66,,,,
2006,81,ARAUCA,67,,5,,
2006,81,ARAUCA,68,8,,,1
2006,81,ARAUCA,69,,,,
2006,81,ARAUCA,70,2,1,,
2006,81,ARAUCA,71,,,,1
2006,81,ARAUCA,72,,,,
2006,81,ARAUCA,73,,1,,
2006,81,ARAUCA,74,1,,,
2006,81,ARAUCA,75,,,,
2006,81,ARAUCA,76,,1,,
2006,81,ARAUCA,77,,,,
2006,81,ARAUCA,78,,,,
2006,81,ARAUCA,79,,,,
2006,81,ARAUCA,80,,,,
2006,81,ARAUCA,81,,,,
2006,81,ARAUCA,82,,,,
2006,81,ARAUCA,83,,,,
2006,81,ARAUCA,84,,,,
2006,81,ARAUCA,85,,,,
2006,81,ARAUCA,86,,,,
2006,81,ARAUCA,87,,,,
2006,81,ARAUCA,88,,,,
2006,81,ARAUCA,89,,,,
2006,81,ARAUCA,90,,,,
2006,81,ARAUCA,91,,,,
2006,81,ARAUCA,92,,,,
2006,81,ARAUCA,93,,,,
2006,81,ARAUCA,94,,,,
2006,81,ARAUCA,95,,,,
2006,81,ARAUCA,96,,,,
2006,81,ARAUCA,97,,,,
2006,81,ARAUCA,98,,,,
2006,81,ARAUCA,99,,,,
2006,81,ARAUCA,100,,,,
2006,85,CASANARE,,,,,
2006,85,CASANARE,-1,,,,
2006,85,CASANARE,0,1,,2,
2006,85,CASANARE,1,,,,
2006,85,CASANARE,2,,,,
2006,85,CASANARE,3,,,,
2006,85,CASANARE,4,,,,
2006,85,CASANARE,5,,,,
2006,85,CASANARE,6,,,,
2006,85,CASANARE,7,,,,
2006,85,CASANARE,8,,,,
2006,85,CASANARE,9,,,,
2006,85,CASANARE,10,,,,
2006,85,CASANARE,11,,,,
2006,85,CASANARE,12,,,,
2006,85,CASANARE,13,,,,
2006,85,CASANARE,14,,9,,
2006,85,CASANARE,15,,,,
2006,85,CASANARE,16,,,7,
2006,85,CASANARE,17,,,,1
2006,85,CASANARE,18,,1,,2
2006,85,CASANARE,19,,,,
2006,85,CASANARE,20,5,,,
2006,85,CASANARE,21,,,,
2006,85,CASANARE,22,,,,
2006,85,CASANARE,23,,,,
2006,85,CASANARE,24,,48,,
2006,85,CASANARE,25,,,,
2006,85,CASANARE,26,,,47,5
2006,85,CASANARE,27,,,,
2006,85,CASANARE,28,25,,,
2006,85,CASANARE,29,1,,,
2006,85,CASANARE,30,,143,,3
2006,85,CASANARE,31,,,,34
2006,85,CASANARE,32,88,,128,
2006,85,CASANARE,33,,,,
2006,85,CASANARE,34,,1,,74
2006,85,CASANARE,35,5,288,,
2006,85,CASANARE,36,172,,231,
2006,85,CASANARE,37,4,,,148
2006,85,CASANARE,38,,8,,
2006,85,CASANARE,39,257,419,,
2006,85,CASANARE,40,6,,440,243
2006,85,CASANARE,41,333,,1,
2006,85,CASANARE,42,16,518,,
2006,85,CASANARE,43,,,518,330
2006,85,CASANARE,44,394,,,
2006,85,CASANARE,45,,457,,406
2006,85,CASANARE,46,383,,569,
2006,85,CASANARE,47,,,,440
2006,85,CASANARE,48,376,464,,
2006,85,CASANARE,49,,,503,430
2006,85,CASANARE,50,292,318,,3
2006,85,CASANARE,51,255,12,357,380
2006,85,CASANARE,52,,,,4
2006,85,CASANARE,53,208,237,216,253
2006,85,CASANARE,54,,,4,2
2006,85,CASANARE,55,138,141,,162
2006,85,CASANARE,56,,5,124,2
2006,85,CASANARE,57,106,,,140
2006,85,CASANARE,58,,81,60,
2006,85,CASANARE,59,74,,,86
2006,85,CASANARE,60,,42,,
2006,85,CASANARE,61,54,,27,56
2006,85,CASANARE,62,,30,,
2006,85,CASANARE,63,30,1,15,30
2006,85,CASANARE,64,,,,
2006,85,CASANARE,65,17,13,5,14
2006,85,CASANARE,66,,,,
2006,85,CASANARE,67,,14,,
2006,85,CASANARE,68,12,,1,4
2006,85,CASANARE,69,,,,
2006,85,CASANARE,70,4,4,,
2006,85,CASANARE,71,,,1,3
2006,85,CASANARE,72,,,,
2006,85,CASANARE,73,,1,,
2006,85,CASANARE,74,1,,1,1
2006,85,CASANARE,75,,,,
2006,85,CASANARE,76,,2,,
2006,85,CASANARE,77,,,,
2006,85,CASANARE,78,,,,
2006,85,CASANARE,79,,,,1
2006,85,CASANARE,80,,,,
2006,85,CASANARE,81,,,,
2006,85,CASANARE,82,,,,
2006,85,CASANARE,83,,,,
2006,85,CASANARE,84,,,,
2006,85,CASANARE,85,,,,
2006,85,CASANARE,86,,,,
2006,85,CASANARE,87,,,,
2006,85,CASANARE,88,,,,
2006,85,CASANARE,89,,,,
2006,85,CASANARE,90,,,,
2006,85,CASANARE,91,,,,
2006,85,CASANARE,92,,,,
2006,85,CASANARE,93,,,,
2006,85,CASANARE,94,,,,
2006,85,CASANARE,95,,,,
2006,85,CASANARE,96,,,,
2006,85,CASANARE,97,,,,
2006,85,CASANARE,98,,,,
2006,85,CASANARE,99,,,,
2006,85,CASANARE,100,,,,
2006,86,PUTUMAYO,,,,,
2006,86,PUTUMAYO,-1,,,,
2006,86,PUTUMAYO,0,1,1,,
2006,86,PUTUMAYO,1,,,,1
2006,86,PUTUMAYO,2,,,,
2006,86,PUTUMAYO,3,,,,1
2006,86,PUTUMAYO,4,,,,
2006,86,PUTUMAYO,5,,,,
2006,86,PUTUMAYO,6,,,,
2006,86,PUTUMAYO,7,,,,
2006,86,PUTUMAYO,8,,,,
2006,86,PUTUMAYO,9,,,,
2006,86,PUTUMAYO,10,,,,
2006,86,PUTUMAYO,11,,,,
2006,86,PUTUMAYO,12,,,,
2006,86,PUTUMAYO,13,,,,
2006,86,PUTUMAYO,14,,11,,
2006,86,PUTUMAYO,15,,,,
2006,86,PUTUMAYO,16,,,5,
2006,86,PUTUMAYO,17,,,,
2006,86,PUTUMAYO,18,,1,,2
2006,86,PUTUMAYO,19,,,,
2006,86,PUTUMAYO,20,7,,,
2006,86,PUTUMAYO,21,,,,
2006,86,PUTUMAYO,22,,,,
2006,86,PUTUMAYO,23,,,,
2006,86,PUTUMAYO,24,,37,,
2006,86,PUTUMAYO,25,2,,,
2006,86,PUTUMAYO,26,,,19,8
2006,86,PUTUMAYO,27,,,,
2006,86,PUTUMAYO,28,14,2,,
2006,86,PUTUMAYO,29,,,,
2006,86,PUTUMAYO,30,,99,,2
2006,86,PUTUMAYO,31,,,,33
2006,86,PUTUMAYO,32,52,,77,
2006,86,PUTUMAYO,33,,,,
2006,86,PUTUMAYO,34,,1,,58
2006,86,PUTUMAYO,35,6,186,,
2006,86,PUTUMAYO,36,106,,181,
2006,86,PUTUMAYO,37,5,,,99
2006,86,PUTUMAYO,38,,11,,
2006,86,PUTUMAYO,39,179,273,,
2006,86,PUTUMAYO,40,6,,296,175
2006,86,PUTUMAYO,41,224,,,
2006,86,PUTUMAYO,42,8,335,,
2006,86,PUTUMAYO,43,,,316,203
2006,86,PUTUMAYO,44,255,,,
2006,86,PUTUMAYO,45,,312,1,256
2006,86,PUTUMAYO,46,230,,358,
2006,86,PUTUMAYO,47,1,,1,279
2006,86,PUTUMAYO,48,252,280,,
2006,86,PUTUMAYO,49,,1,289,237
2006,86,PUTUMAYO,50,183,186,,17
2006,86,PUTUMAYO,51,128,6,213,208
2006,86,PUTUMAYO,52,,,,6
2006,86,PUTUMAYO,53,117,115,133,156
2006,86,PUTUMAYO,54,,,16,6
2006,86,PUTUMAYO,55,78,76,,110
2006,86,PUTUMAYO,56,,5,67,3
2006,86,PUTUMAYO,57,65,,,85
2006,86,PUTUMAYO,58,,47,39,
2006,86,PUTUMAYO,59,48,,,48
2006,86,PUTUMAYO,60,,26,,
2006,86,PUTUMAYO,61,30,,14,23
2006,86,PUTUMAYO,62,1,11,,
2006,86,PUTUMAYO,63,19,,9,8
2006,86,PUTUMAYO,64,,,,1
2006,86,PUTUMAYO,65,15,11,3,9
2006,86,PUTUMAYO,66,,,,
2006,86,PUTUMAYO,67,,4,,1
2006,86,PUTUMAYO,68,3,,1,3
2006,86,PUTUMAYO,69,,,,
2006,86,PUTUMAYO,70,2,1,,
2006,86,PUTUMAYO,71,,,1,1
2006,86,PUTUMAYO,72,,,,
2006,86,PUTUMAYO,73,,1,,
2006,86,PUTUMAYO,74,2,,,
2006,86,PUTUMAYO,75,,,,
2006,86,PUTUMAYO,76,,,,
2006,86,PUTUMAYO,77,,,,
2006,86,PUTUMAYO,78,,,,
2006,86,PUTUMAYO,79,,,,
2006,86,PUTUMAYO,80,,,,
2006,86,PUTUMAYO,81,,,,
2006,86,PUTUMAYO,82,,,,
2006,86,PUTUMAYO,83,,,,
2006,86,PUTUMAYO,84,,,,
2006,86,PUTUMAYO,85,,,,
2006,86,PUTUMAYO,86,,,,
2006,86,PUTUMAYO,87,,,,
2006,86,PUTUMAYO,88,,,,
2006,86,PUTUMAYO,89,,,,
2006,86,PUTUMAYO,90,,,,
2006,86,PUTUMAYO,91,,,,
2006,86,PUTUMAYO,92,,,,
2006,86,PUTUMAYO,93,,,,
2006,86,PUTUMAYO,94,,,,
2006,86,PUTUMAYO,95,,,,
2006,86,PUTUMAYO,96,,,,
2006,86,PUTUMAYO,97,,,,
2006,86,PUTUMAYO,98,,,,
2006,86,PUTUMAYO,99,,,,
2006,86,PUTUMAYO,100,,,,
2006,88,SAN ANDRES,,,,,
2006,88,SAN ANDRES,-1,,,,
2006,88,SAN ANDRES,0,,3,,
2006,88,SAN ANDRES,1,,,,1
2006,88,SAN ANDRES,2,,,,
2006,88,SAN ANDRES,3,,,,1
2006,88,SAN ANDRES,4,,,,1
2006,88,SAN ANDRES,5,,,,
2006,88,SAN ANDRES,6,,,,
2006,88,SAN ANDRES,7,,,,
2006,88,SAN ANDRES,8,,,,
2006,88,SAN ANDRES,9,,,,
2006,88,SAN ANDRES,10,,,,
2006,88,SAN ANDRES,11,,,,
2006,88,SAN ANDRES,12,,,,
2006,88,SAN ANDRES,13,,,,
2006,88,SAN ANDRES,14,,10,,
2006,88,SAN ANDRES,15,,,,
2006,88,SAN ANDRES,16,,,2,
2006,88,SAN ANDRES,17,,,,
2006,88,SAN ANDRES,18,,,,
2006,88,SAN ANDRES,19,,,,
2006,88,SAN ANDRES,20,5,,,
2006,88,SAN ANDRES,21,,,,
2006,88,SAN ANDRES,22,,,,
2006,88,SAN ANDRES,23,,,,
2006,88,SAN ANDRES,24,,18,,
2006,88,SAN ANDRES,25,,,,
2006,88,SAN ANDRES,26,,,21,2
2006,88,SAN ANDRES,27,,,,
2006,88,SAN ANDRES,28,12,,,
2006,88,SAN ANDRES,29,,,,
2006,88,SAN ANDRES,30,,50,,
2006,88,SAN ANDRES,31,,,,11
2006,88,SAN ANDRES,32,29,,41,
2006,88,SAN ANDRES,33,,,,
2006,88,SAN ANDRES,34,,1,,24
2006,88,SAN ANDRES,35,,86,,
2006,88,SAN ANDRES,36,54,,95,
2006,88,SAN ANDRES,37,,,1,51
2006,88,SAN ANDRES,38,,,,
2006,88,SAN ANDRES,39,84,122,1,
2006,88,SAN ANDRES,40,,,103,71
2006,88,SAN ANDRES,41,117,,,
2006,88,SAN ANDRES,42,1,142,,
2006,88,SAN ANDRES,43,,,131,108
2006,88,SAN ANDRES,44,109,,,
2006,88,SAN ANDRES,45,,133,,108
2006,88,SAN ANDRES,46,100,,137,
2006,88,SAN ANDRES,47,,,,126
2006,88,SAN ANDRES,48,82,81,,
2006,88,SAN ANDRES,49,,,124,82
2006,88,SAN ANDRES,50,61,76,,
2006,88,SAN ANDRES,51,46,,64,73
2006,88,SAN ANDRES,52,,,,
2006,88,SAN ANDRES,53,30,28,41,44
2006,88,SAN ANDRES,54,,,,
2006,88,SAN ANDRES,55,17,21,,35
2006,88,SAN ANDRES,56,,,18,
2006,88,SAN ANDRES,57,15,,,22
2006,88,SAN ANDRES,58,,8,8,
2006,88,SAN ANDRES,59,10,,,15
2006,88,SAN ANDRES,60,,5,,
2006,88,SAN ANDRES,61,9,,2,5
2006,88,SAN ANDRES,62,,1,,
2006,88,SAN ANDRES,63,5,,2,7
2006,88,SAN ANDRES,64,,,,
2006,88,SAN ANDRES,65,3,4,1,3
2006,88,SAN ANDRES,66,,,,
2006,88,SAN ANDRES,67,,1,,
2006,88,SAN ANDRES,68,1,,,1
2006,88,SAN ANDRES,69,,,,
2006,88,SAN ANDRES,70,2,,,
2006,88,SAN ANDRES,71,,,,1
2006,88,SAN ANDRES,72,,,,
2006,88,SAN ANDRES,73,,1,,
2006,88,SAN ANDRES,74,,,,
2006,88,SAN ANDRES,75,,,,
2006,88,SAN ANDRES,76,,1,,
2006,88,SAN ANDRES,77,,,,
2006,88,SAN ANDRES,78,,,,
2006,88,SAN ANDRES,79,,,,
2006,88,SAN ANDRES,80,,,,
2006,88,SAN ANDRES,81,,,,
2006,88,SAN ANDRES,82,,,,
2006,88,SAN ANDRES,83,,,,
2006,88,SAN ANDRES,84,,,,
2006,88,SAN ANDRES,85,,,,
2006,88,SAN ANDRES,86,,,,
2006,88,SAN ANDRES,87,,,,
2006,88,SAN ANDRES,88,,,,
2006,88,SAN ANDRES,89,,,,
2006,88,SAN ANDRES,90,,,,
2006,88,SAN ANDRES,91,,,,
2006,88,SAN ANDRES,92,,,,
2006,88,SAN ANDRES,93,,,,
2006,88,SAN ANDRES,94,,,,
2006,88,SAN ANDRES,95,,,,
2006,88,SAN ANDRES,96,,,,
2006,88,SAN ANDRES,97,,,,
2006,88,SAN ANDRES,98,,,,
2006,88,SAN ANDRES,99,,,,
2006,88,SAN ANDRES,100,,,,
2006,91,AMAZONAS,,,,,
2006,91,AMAZONAS,-1,,,,
2006,91,AMAZONAS,0,,1,,
2006,91,AMAZONAS,1,,,,
2006,91,AMAZONAS,2,,,,
2006,91,AMAZONAS,3,,,,
2006,91,AMAZONAS,4,,,,
2006,91,AMAZONAS,5,,,,
2006,91,AMAZONAS,6,,,,
2006,91,AMAZONAS,7,,,,
2006,91,AMAZONAS,8,,,,
2006,91,AMAZONAS,9,,,,
2006,91,AMAZONAS,10,,,,
2006,91,AMAZONAS,11,,,,
2006,91,AMAZONAS,12,,,,
2006,91,AMAZONAS,13,,,,
2006,91,AMAZONAS,14,,2,,
2006,91,AMAZONAS,15,,,,
2006,91,AMAZONAS,16,,,3,
2006,91,AMAZONAS,17,,,,
2006,91,AMAZONAS,18,,,,1
2006,91,AMAZONAS,19,,,,
2006,91,AMAZONAS,20,1,,,
2006,91,AMAZONAS,21,,,,
2006,91,AMAZONAS,22,,,,
2006,91,AMAZONAS,23,,,,
2006,91,AMAZONAS,24,,12,,
2006,91,AMAZONAS,25,,,,
2006,91,AMAZONAS,26,,,6,1
2006,91,AMAZONAS,27,,,,
2006,91,AMAZONAS,28,12,,,
2006,91,AMAZONAS,29,,,,
2006,91,AMAZONAS,30,,30,,
2006,91,AMAZONAS,31,,,,7
2006,91,AMAZONAS,32,23,,26,
2006,91,AMAZONAS,33,,,,
2006,91,AMAZONAS,34,,,,29
2006,91,AMAZONAS,35,,70,,
2006,91,AMAZONAS,36,43,,58,
2006,91,AMAZONAS,37,,,,32
2006,91,AMAZONAS,38,,,,
2006,91,AMAZONAS,39,58,108,,
2006,91,AMAZONAS,40,,,98,59
2006,91,AMAZONAS,41,81,,,
2006,91,AMAZONAS,42,,116,,
2006,91,AMAZONAS,43,,,114,63
2006,91,AMAZONAS,44,89,,,
2006,91,AMAZONAS,45,,101,,77
2006,91,AMAZONAS,46,75,,108,
2006,91,AMAZONAS,47,,,,94
2006,91,AMAZONAS,48,83,79,,
2006,91,AMAZONAS,49,,,102,71
2006,91,AMAZONAS,50,56,46,,
2006,91,AMAZONAS,51,37,,59,69
2006,91,AMAZONAS,52,,,,
2006,91,AMAZONAS,53,25,35,33,48
2006,91,AMAZONAS,54,,,,
2006,91,AMAZONAS,55,18,13,,37
2006,91,AMAZONAS,56,,,9,
2006,91,AMAZONAS,57,9,,,16
2006,91,AMAZONAS,58,,7,4,
2006,91,AMAZONAS,59,6,,,16
2006,91,AMAZONAS,60,,4,,
2006,91,AMAZONAS,61,4,,1,3
2006,91,AMAZONAS,62,,,,
2006,91,AMAZONAS,63,4,,2,
2006,91,AMAZONAS,64,,,,
2006,91,AMAZONAS,65,1,,1,1
2006,91,AMAZONAS,66,,,,
2006,91,AMAZONAS,67,,,,
2006,91,AMAZONAS,68,,,1,1
2006,91,AMAZONAS,69,,,,
2006,91,AMAZONAS,70,,1,,
2006,91,AMAZONAS,71,,,,
2006,91,AMAZONAS,72,,,,
2006,91,AMAZONAS,73,,,,
2006,91,AMAZONAS,74,,,,
2006,91,AMAZONAS,75,,,,
2006,91,AMAZONAS,76,,,,
2006,91,AMAZONAS,77,,,,
2006,91,AMAZONAS,78,,,,
2006,91,AMAZONAS,79,,,,
2006,91,AMAZONAS,80,,,,
2006,91,AMAZONAS,81,,,,
2006,91,AMAZONAS,82,,,,
2006,91,AMAZONAS,83,,,,
2006,91,AMAZONAS,84,,,,
2006,91,AMAZONAS,85,,,,
2006,91,AMAZONAS,86,,,,
2006,91,AMAZONAS,87,,,,
2006,91,AMAZONAS,88,,,,
2006,91,AMAZONAS,89,,,,
2006,91,AMAZONAS,90,,,,
2006,91,AMAZONAS,91,,,,
2006,91,AMAZONAS,92,,,,
2006,91,AMAZONAS,93,,,,
2006,91,AMAZONAS,94,,,,
2006,91,AMAZONAS,95,,,,
2006,91,AMAZONAS,96,,,,
2006,91,AMAZONAS,97,,,,
2006,91,AMAZONAS,98,,,,
2006,91,AMAZONAS,99,,,,
2006,91,AMAZONAS,100,,,,
2006,94,GUAINIA,,,,,
2006,94,GUAINIA,-1,,,,
2006,94,GUAINIA,0,,,,
2006,94,GUAINIA,1,,,,
2006,94,GUAINIA,2,,,,
2006,94,GUAINIA,3,,,,
2006,94,GUAINIA,4,,,,
2006,94,GUAINIA,5,,,,
2006,94,GUAINIA,6,,,,
2006,94,GUAINIA,7,,,,
2006,94,GUAINIA,8,,,,
2006,94,GUAINIA,9,,,,
2006,94,GUAINIA,10,,,,
2006,94,GUAINIA,11,,,,
2006,94,GUAINIA,12,,,,
2006,94,GUAINIA,13,,,,
2006,94,GUAINIA,14,,1,,
2006,94,GUAINIA,15,,,,
2006,94,GUAINIA,16,,,,
2006,94,GUAINIA,17,,,,
2006,94,GUAINIA,18,,,,
2006,94,GUAINIA,19,,,,
2006,94,GUAINIA,20,1,,,
2006,94,GUAINIA,21,,,,
2006,94,GUAINIA,22,,,,
2006,94,GUAINIA,23,,,,
2006,94,GUAINIA,24,,3,,
2006,94,GUAINIA,25,,,,
2006,94,GUAINIA,26,,,,2
2006,94,GUAINIA,27,,,,
2006,94,GUAINIA,28,2,,,
2006,94,GUAINIA,29,,,,
2006,94,GUAINIA,30,,5,,
2006,94,GUAINIA,31,,,,
2006,94,GUAINIA,32,1,,5,
2006,94,GUAINIA,33,,,,
2006,94,GUAINIA,34,,,,2
2006,94,GUAINIA,35,,10,,
2006,94,GUAINIA,36,2,,8,
2006,94,GUAINIA,37,,,,4
2006,94,GUAINIA,38,,,,
2006,94,GUAINIA,39,9,18,,
2006,94,GUAINIA,40,,,11,8
2006,94,GUAINIA,41,10,,,
2006,94,GUAINIA,42,,20,,
2006,94,GUAINIA,43,,,19,8
2006,94,GUAINIA,44,11,,,
2006,94,GUAINIA,45,,16,,12
2006,94,GUAINIA,46,10,,23,
2006,94,GUAINIA,47,,,,11
2006,94,GUAINIA,48,16,15,,
2006,94,GUAINIA,49,,,15,16
2006,94,GUAINIA,50,13,7,,
2006,94,GUAINIA,51,10,,11,15
2006,94,GUAINIA,52,,,,
2006,94,GUAINIA,53,7,7,9,10
2006,94,GUAINIA,54,,,,
2006,94,GUAINIA,55,8,1,,13
2006,94,GUAINIA,56,,,2,
2006,94,GUAINIA,57,3,,,3
2006,94,GUAINIA,58,,3,3,
2006,94,GUAINIA,59,4,,,2
2006,94,GUAINIA,60,,2,,
2006,94,GUAINIA,61,2,,3,1
2006,94,GUAINIA,62,,1,,
2006,94,GUAINIA,63,,,1,3
2006,94,GUAINIA,64,,,,
2006,94,GUAINIA,65,1,,,
2006,94,GUAINIA,66,,,,
2006,94,GUAINIA,67,,1,,
2006,94,GUAINIA,68,,,,
2006,94,GUAINIA,69,,,,
2006,94,GUAINIA,70,,,,
2006,94,GUAINIA,71,,,,
2006,94,GUAINIA,72,,,,
2006,94,GUAINIA,73,,,,
2006,94,GUAINIA,74,,,,
2006,94,GUAINIA,75,,,,
2006,94,GUAINIA,76,,,,
2006,94,GUAINIA,77,,,,
2006,94,GUAINIA,78,,,,
2006,94,GUAINIA,79,,,,
2006,94,GUAINIA,80,,,,
2006,94,GUAINIA,81,,,,
2006,94,GUAINIA,82,,,,
2006,94,GUAINIA,83,,,,
2006,94,GUAINIA,84,,,,
2006,94,GUAINIA,85,,,,
2006,94,GUAINIA,86,,,,
2006,94,GUAINIA,87,,,,
2006,94,GUAINIA,88,,,,
2006,94,GUAINIA,89,,,,
2006,94,GUAINIA,90,,,,
2006,94,GUAINIA,91,,,,
2006,94,GUAINIA,92,,,,
2006,94,GUAINIA,93,,,,
2006,94,GUAINIA,94,,,,
2006,94,GUAINIA,95,,,,
2006,94,GUAINIA,96,,,,
2006,94,GUAINIA,97,,,,
2006,94,GUAINIA,98,,,,
2006,94,GUAINIA,99,,,,
2006,94,GUAINIA,100,,,,
2006,95,GUAVIARE,,,,,
2006,95,GUAVIARE,-1,,,,
2006,95,GUAVIARE,0,,,,
2006,95,GUAVIARE,1,,,,
2006,95,GUAVIARE,2,,,,1
2006,95,GUAVIARE,3,,,,
2006,95,GUAVIARE,4,,,,
2006,95,GUAVIARE,5,,,,
2006,95,GUAVIARE,6,,,,
2006,95,GUAVIARE,7,,,,
2006,95,GUAVIARE,8,,,,
2006,95,GUAVIARE,9,,,,
2006,95,GUAVIARE,10,,,,
2006,95,GUAVIARE,11,,,,
2006,95,GUAVIARE,12,,,,
2006,95,GUAVIARE,13,,,,
2006,95,GUAVIARE,14,,,,
2006,95,GUAVIARE,15,,,,
2006,95,GUAVIARE,16,,,4,
2006,95,GUAVIARE,17,,,,
2006,95,GUAVIARE,18,,,,1
2006,95,GUAVIARE,19,,,,
2006,95,GUAVIARE,20,2,,,
2006,95,GUAVIARE,21,,,,
2006,95,GUAVIARE,22,,,,
2006,95,GUAVIARE,23,,,,
2006,95,GUAVIARE,24,,14,,
2006,95,GUAVIARE,25,,,,
2006,95,GUAVIARE,26,,,7,1
2006,95,GUAVIARE,27,,,,
2006,95,GUAVIARE,28,6,,,
2006,95,GUAVIARE,29,,,,
2006,95,GUAVIARE,30,,28,,
2006,95,GUAVIARE,31,,,,5
2006,95,GUAVIARE,32,14,,22,
2006,95,GUAVIARE,33,,,,
2006,95,GUAVIARE,34,,,,17
2006,95,GUAVIARE,35,,48,,
2006,95,GUAVIARE,36,31,,46,
2006,95,GUAVIARE,37,,,,18
2006,95,GUAVIARE,38,,,,
2006,95,GUAVIARE,39,39,74,,
2006,95,GUAVIARE,40,,,72,35
2006,95,GUAVIARE,41,57,,,
2006,95,GUAVIARE,42,,73,,
2006,95,GUAVIARE,43,,,87,66
2006,95,GUAVIARE,44,79,,,
2006,95,GUAVIARE,45,,90,,54
2006,95,GUAVIARE,46,63,,81,
2006,95,GUAVIARE,47,,,1,76
2006,95,GUAVIARE,48,57,59,,
2006,95,GUAVIARE,49,1,,62,65
2006,95,GUAVIARE,50,43,52,,
2006,95,GUAVIARE,51,32,,53,54
2006,95,GUAVIARE,52,,,,
2006,95,GUAVIARE,53,27,33,30,39
2006,95,GUAVIARE,54,,,,
2006,95,GUAVIARE,55,18,13,,26
2006,95,GUAVIARE,56,,,20,
2006,95,GUAVIARE,57,10,,,24
2006,95,GUAVIARE,58,,10,12,
2006,95,GUAVIARE,59,10,,,9
2006,95,GUAVIARE,60,,5,,
2006,95,GUAVIARE,61,5,1,8,8
2006,95,GUAVIARE,62,,3,,
2006,95,GUAVIARE,63,8,,1,3
2006,95,GUAVIARE,64,,,,
2006,95,GUAVIARE,65,3,3,,2
2006,95,GUAVIARE,66,,,,
2006,95,GUAVIARE,67,,,,
2006,95,GUAVIARE,68,,,,2
2006,95,GUAVIARE,69,,,,
2006,95,GUAVIARE,70,1,,,
2006,95,GUAVIARE,71,,,,
2006,95,GUAVIARE,72,,,,
2006,95,GUAVIARE,73,,,,
2006,95,GUAVIARE,74,,,,
2006,95,GUAVIARE,75,,,,
2006,95,GUAVIARE,76,,,,
2006,95,GUAVIARE,77,,,,
2006,95,GUAVIARE,78,,,,
2006,95,GUAVIARE,79,,,,
2006,95,GUAVIARE,80,,,,
2006,95,GUAVIARE,81,,,,
2006,95,GUAVIARE,82,,,,
2006,95,GUAVIARE,83,,,,
2006,95,GUAVIARE,84,,,,
2006,95,GUAVIARE,85,,,,
2006,95,GUAVIARE,86,,,,
2006,95,GUAVIARE,87,,,,
2006,95,GUAVIARE,88,,,,
2006,95,GUAVIARE,89,,,,
2006,95,GUAVIARE,90,,,,
2006,95,GUAVIARE,91,,,,
2006,95,GUAVIARE,92,,,,
2006,95,GUAVIARE,93,,,,
2006,95,GUAVIARE,94,,,,
2006,95,GUAVIARE,95,,,,
2006,95,GUAVIARE,96,,,,
2006,95,GUAVIARE,97,,,,
2006,95,GUAVIARE,98,,,,
2006,95,GUAVIARE,99,,,,
2006,95,GUAVIARE,100,,,,
2006,97,VAUPES,,,,,
2006,97,VAUPES,-1,,,,
2006,97,VAUPES,0,,,,
2006,97,VAUPES,1,,,,
2006,97,VAUPES,2,,,,
2006,97,VAUPES,3,,,,
2006,97,VAUPES,4,,,,
2006,97,VAUPES,5,,,,
2006,97,VAUPES,6,,,,
2006,97,VAUPES,7,,,,
